CurrYear	lu	luName	aTot	nLinksInt	nLinksExt	linkNetClsPctInt_1	linkNetClsPctInt_2	linkNetClsPctInt_3	linkNetClsPctInt_4	linkNetClsPctExt_1	linkNetClsPctExt_2	linkNetClsPctExt_3	linkNetClsPctExt_4
2144	179	Sparkling	36699	2	7	0	0	0	100	0	0	0	100
2144	181	KitlopeHeritageConservancy	1943	0	0	0	0	0	0	0	0	0	0
2144	183	Spatsizi	79022	9	7.500000	0	0	0	100	0	0	0	100
2144	184	Birdflat	76278	13	8.500000	0	0	0	100	0	0	0	100
2144	187	Whitefish	15048	0	1	0	0	0	0	0	0	0	100
2144	188	KleanzaTreasure	126783	25	13	0	0	8	92	4	0	31	65
2144	189	MiddleSkeenaSouth	101914	13	16	0	8	8	85	0	0	13	88
2144	190	MiddleSkeenaNorth	163030	30	21	0	0	0	100	0	0	0	100
2144	192	Craven	96207	13	8.500000	0	0	0	100	0	0	12	88
2144	193	Wildfire	161645	25	24.500000	0	4	8	88	0	4	8	88
2144	194	Kshwan	49536	5	11	0	20	0	80	0	9	23	68
2144	195	Anyox	31096	2	2.500000	0	0	0	100	0	0	0	100
2144	196	Tseaux	102814	15	15	0	0	27	73	0	0	13	87
2144	197	Morrison	84922	11	6.500000	0	0	18	82	0	0	8	92
2144	198	ObservatoryEast	13804	0	1.500000	0	0	0	0	0	0	0	100
2144	199	NorthBabine	69065	6	4.500000	0	0	33	67	11	0	0	89
2144	201	Chapman	41304	4	8	0	0	0	100	0	0	13	88
2144	202	HotSprings	16162	0	3	0	0	0	0	33	17	0	50
2144	203	MoriceLake	92212	11	13	0	0	0	100	0	0	4	96
2144	204	JesseBish	41915	4	5.500000	0	0	0	100	0	0	0	100
2144	205	FrancoisEast	91544	9	14.500000	0	0	11	89	0	0	21	79
2144	206	Foch	26039	2	3.500000	0	0	0	100	0	0	0	100
2144	207	Kemano	139735	21	13	0	0	0	100	0	0	8	92
2144	208	Ootsa	36795	4	5	25	50	0	25	0	0	60	40
2144	209	Tahtsa	71941	9	13	0	0	0	100	0	4	35	62
2144	213	Lucas	44433	9	3	0	0	0	100	0	0	0	100
2144	217	Hirsch	66585	16	8	19	0	0	81	13	0	6	81
2144	218	LowerSkeena	152407	31	19	13	3	16	68	3	5	5	87
2144	219	KispioxNorth	89889	11	16	0	0	0	100	0	0	0	100
2144	220	Kiteen	86270	14	13	0	0	0	100	0	0	8	92
2144	221	Skeena	87891	14	16	0	0	0	100	0	0	0	100
2154	1	Tintina	87550	9	14.500000	0	0	0	100	0	3	3	93
2154	2	White	98639	12	11.500000	0	25	0	75	0	0	26	74
2154	3	Olh	23668	3	4	0	0	0	100	0	0	0	100
2154	4	Stagoo	38816	7	5	0	0	0	100	0	0	10	90
2154	5	Nass	9696	0	2.500000	0	0	0	0	0	0	0	100
2154	6	Ishkheenickh	58097	6	8	0	0	0	100	0	0	19	81
2154	7	Fulton	98893	16	12.500000	13	0	0	88	4	0	0	96
2154	8	Kwinamass	33440	3	7.500000	0	0	0	100	0	0	0	100
2154	10	Telkwa	124472	24	14.500000	0	0	13	88	10	3	3	83
2154	11	Clore	96540	15	14.500000	0	0	0	100	0	0	14	86
2154	12	Kitimat	98134	14	13	0	7	7	86	0	12	8	81
2154	13	Khtada	40545	3	9	0	0	0	100	0	0	22	78
2154	14	Scotia	32164	2	7	0	0	0	100	0	7	21	71
2154	15	FrancoisWest	94380	16	11	0	6	13	81	0	9	5	86
2154	17	Falls	61434	9	5	0	0	0	100	0	0	0	100
2154	18	Cheslatta	121548	19	13	0	5	21	74	0	0	12	88
2154	21	Intata	28915	2	2	0	0	100	0	0	0	0	100
2154	25	Sustut	135639	21	13	0	0	29	71	0	8	4	88
2154	26	Halett	8650	0	1.500000	0	0	0	0	0	0	33	67
2154	27	KispioxSouth	116153	16	14	0	0	31	69	7	0	0	93
2154	28	Torkelson	47887	5	10	0	0	0	100	0	10	0	90
2154	29	Beaver	139085	15	19	0	0	7	93	0	0	13	87
2154	30	NelsonFiddler	122896	16	20	0	0	0	100	3	0	18	80
2154	31	Copper	93435	15	14.500000	0	0	0	100	3	0	0	97
2154	32	Oweegee	91625	18	10.500000	0	0	22	78	0	0	14	86
2154	33	TaylorDamdochax	237399	52	26	0	0	0	100	0	2	0	98
2154	34	Granisle	19089	1	4	0	0	0	100	0	0	13	88
2154	35	Fleming	607	0	0	0	0	0	0	0	0	0	0
2154	36	Exchamsiks	51151	9	9	0	0	0	100	0	0	11	89
2154	37	Quottoon	38310	4	4.500000	0	0	0	100	0	0	0	100
2154	38	Bulkley	144428	19	26.500000	16	16	42	26	23	9	15	53
2154	39	Taltapin	82419	12	11.500000	0	0	0	100	0	4	13	83
2154	40	BurnsLakeWest	69687	4	9.500000	75	25	0	0	11	11	26	53
2154	41	GitnadoixRiverRA	61564	11	10	0	0	0	100	0	0	15	85
2154	42	Wedeene	61056	7	8.500000	43	14	0	43	18	6	0	76
2154	44	Kitkiata	38762	4	6	0	0	0	100	0	0	0	100
2154	52	Asitka	83273	11	7.500000	0	0	0	100	0	0	0	100
2154	53	Lake	3159	0	0	0	0	0	0	0	0	0	0
2154	56	BelleBay	33700	0	3	0	0	0	0	0	0	0	100
2154	57	Madely	111821	14	16	0	0	7	93	0	0	9	91
2154	58	Corya	22854	0	3	0	0	0	0	17	0	0	83
2154	59	Reiseter	72847	11	12.500000	0	0	0	100	20	0	0	80
2154	61	CambriaIcefield	47407	3	11	0	0	0	100	0	9	32	59
2154	62	Somerville	36598	3	6	0	0	0	100	0	0	0	100
2154	63	Union	23917	0	2.500000	0	0	0	0	0	0	0	100
2154	64	Tuck	21441	2	3	0	0	0	100	0	0	33	67
2154	65	Khyex	53936	10	10.500000	0	0	10	90	0	0	10	90
2154	66	Lakelse	42122	4	11	0	0	0	100	9	14	14	64
2154	67	Thautil	54793	4	8	0	0	0	100	0	0	0	100
2154	68	Burnie	43471	3	12	0	0	0	100	0	0	0	100
2154	69	Nadina	114884	24	15	0	0	0	100	0	0	7	93
2154	70	Gilttoyees	30468	2	7	0	0	0	100	0	0	7	93
2154	71	TweedsmuirNorth	92	0	0	0	0	0	0	0	0	0	0
2154	77	Duti	184974	37	10	0	5	0	95	0	15	0	85
2154	78	Kluatantan	44949	6	4.500000	0	0	0	100	0	0	0	100
2154	81	Sutherland	36306	1	2	0	0	0	100	0	0	0	100
2154	84	Sallysout	122202	23	16	0	0	0	100	0	0	0	100
2154	85	Blunt	35584	4	8	0	0	0	100	0	0	6	94
2154	86	Nilkitkwa	57296	13	8	0	0	0	100	0	0	0	100
2154	87	WestBabine	224997	39	18	0	0	0	100	0	0	0	100
2154	89	Marmot	44790	3	5	0	0	0	100	0	0	10	90
2154	90	ObservatoryWest	16038	0	2	0	0	0	0	0	0	0	100
2154	91	GreenvilleKalum	12141	0	2	0	0	0	0	0	0	0	100
2154	92	Greenville	10142	0	3	0	0	0	0	0	0	0	100
2154	93	Ksedin	32512	7	8	0	0	0	100	0	0	6	94
2154	94	Kalum	35000	3	7.500000	33	0	33	33	13	0	20	67
2154	95	Valley	112879	18	13	44	17	0	39	4	8	12	77
2154	96	BabineEast	53603	6	5.500000	0	0	0	100	0	0	9	91
2154	97	HoustonTommy	52571	7	7.500000	0	0	29	71	0	0	0	100
2154	98	Kaien	41720	2	5	0	0	100	0	0	10	30	60
2154	99	Gosnel	53461	7	11	0	0	0	100	0	0	0	100
2154	100	Parrott	46774	10	11	0	0	10	90	0	0	9	91
2154	101	Brown	28429	3	5	0	0	0	100	0	0	0	100
2154	102	Kidprice	100795	12	12	0	0	0	100	0	0	4	96
2154	103	Johnston	46691	3	9	0	0	0	100	0	0	0	100
2154	104	Nanika	37431	7	7.500000	0	0	0	100	0	7	33	60
2154	105	Crab	24851	1	2.500000	0	0	0	100	0	0	0	100
2154	106	Triotsa	58116	10	5	0	10	0	90	0	10	0	90
2154	109	Mosque	100812	17	8	0	0	0	100	0	19	0	81
2154	110	Slamgeesh	56917	5	10	0	0	0	100	0	5	0	95
2154	115	Gitsegukla	70237	8	10	0	0	0	100	0	10	0	90
2154	116	Babine	141241	20	15	0	0	25	75	0	7	7	87
2154	117	Suskwa	86205	17	12	0	0	24	76	0	0	17	83
2154	118	Bowser	129180	17	13.500000	0	6	18	76	0	4	22	74
2154	119	Iknouk	33088	4	7.500000	0	0	0	100	0	0	7	93
2154	120	BabineWest	69606	11	9.500000	0	0	0	100	5	0	5	89
2154	121	Buck	76917	12	11	25	0	0	75	9	5	18	68
2154	122	Dasque	15547	0	3	0	0	0	0	0	0	17	83
2154	123	SkeenIslands	10488	0	2.500000	0	0	0	0	0	0	40	60
2154	124	Sibola	63684	9	8	0	0	0	100	0	13	13	75
2154	125	Kowesas	13905	0	1	0	0	0	0	0	0	50	50
2154	128	Johanson	96183	12	7	0	0	0	100	0	0	0	100
2154	130	Endako	32994	2	6.500000	50	0	50	0	0	15	8	77
2154	131	Nithi	37621	3	5.500000	0	0	0	100	0	9	0	91
2154	136	Cranberry	211769	44	22	0	0	0	100	2	0	0	98
2154	137	BrownBear	75584	9	12	0	0	0	100	0	0	4	96
2154	138	HaroldPrice	36821	2	7	0	0	0	100	0	0	0	100
2154	139	Kitseguecla	9645	0	3	0	0	0	0	0	0	0	100
2154	140	MiddleIskutRiver	24535	1	1.500000	0	0	0	100	0	0	0	100
2154	142	Kitsault	67952	8	11.500000	0	0	0	100	0	0	13	87
2154	143	TroutCreek	24726	1	4.500000	0	0	0	100	22	0	11	67
2154	144	KhutzeymateenPark	40106	4	8	0	0	0	100	0	0	13	88
2154	145	Exstew	52934	5	10	0	0	0	100	0	0	20	80
2154	146	Owen	48189	2	9.500000	0	0	0	100	5	0	5	89
2154	147	Kumealon	48258	4	9	0	0	0	100	0	0	0	100
2154	148	BigFalls	33068	2	7	0	0	0	100	0	0	0	100
2154	149	Dala	77327	11	10	0	0	0	100	0	0	0	100
2154	151	Whitesail	59455	10	5.500000	0	10	40	50	0	9	36	55
2154	152	Horetzky	21721	1	5	0	0	100	0	0	0	40	60
2154	153	Hartley	58070	4	3	0	0	0	100	0	0	0	100
2154	162	NassRiverKalum	51139	1	13.500000	0	0	0	100	0	0	11	89
2154	163	SkeenaRiverKalum	75496	3	15	67	0	33	0	20	3	20	57
2154	164	Squingula	80620	14	10.500000	0	0	0	100	0	0	5	95
2154	165	UpperSkeena	53385	5	10	0	0	0	100	0	0	0	100
2154	167	Muskaboo	218937	45	18	0	0	0	100	0	0	3	97
2154	168	Bear	73805	6	7.500000	0	0	33	67	0	7	53	40
2154	169	Kinskuch	54178	6	9	0	0	0	100	0	0	0	100
2154	170	Tchitin	29568	4	8	0	0	0	100	0	0	0	100
2154	171	Kwinamuck	56379	5	7	0	0	0	100	0	0	14	86
2154	172	TochchaNatowite	452	0	0	0	0	0	0	0	0	0	0
2154	173	Chambers	41527	5	4	0	0	60	40	0	0	0	100
2154	174	Topley	31709	3	5.500000	0	0	0	100	0	0	0	100
2154	175	DeepCreek	24320	0	3	0	0	0	0	0	17	17	67
2154	176	Kasiks	23911	0	3	0	0	0	0	0	0	33	67
2154	177	BurnsLakeEast	97021	12	11.500000	33	17	17	33	4	9	17	70
2154	179	Sparkling	36699	2	7	0	0	0	100	0	0	0	100
2154	181	KitlopeHeritageConservancy	1943	0	0	0	0	0	0	0	0	0	0
2154	183	Spatsizi	79022	9	7.500000	0	0	0	100	0	0	0	100
2154	184	Birdflat	76278	13	8.500000	0	0	0	100	0	0	0	100
2154	187	Whitefish	15048	0	1	0	0	0	0	0	0	0	100
2154	188	KleanzaTreasure	126783	25	13.500000	0	0	8	92	4	4	30	63
2154	189	MiddleSkeenaSouth	101914	13	16	15	0	0	85	6	0	6	88
2154	190	MiddleSkeenaNorth	163030	30	21	0	0	0	100	0	0	0	100
2154	192	Craven	96207	13	8.500000	0	0	0	100	0	0	12	88
2154	193	Wildfire	161645	25	24	0	4	8	88	0	2	8	90
2154	194	Kshwan	49536	5	11	0	20	0	80	0	9	23	68
2154	195	Anyox	31096	2	2.500000	0	0	0	100	0	0	0	100
2154	196	Tseaux	102814	15	15	0	0	20	80	0	0	7	93
2154	197	Morrison	84922	11	6.500000	0	9	9	82	0	0	23	77
2154	198	ObservatoryEast	13804	0	1.500000	0	0	0	0	0	0	0	100
2154	199	NorthBabine	69065	6	4.500000	0	0	33	67	11	0	0	89
2154	201	Chapman	41304	4	8	0	0	0	100	0	0	0	100
2154	202	HotSprings	16162	0	3	0	0	0	0	33	17	0	50
2154	203	MoriceLake	92212	11	13	0	0	0	100	0	0	4	96
2154	204	JesseBish	41915	4	5.500000	0	0	0	100	9	0	0	91
2154	205	FrancoisEast	91544	9	14.500000	0	0	0	100	0	7	3	90
2154	206	Foch	26039	2	3.500000	0	0	0	100	0	0	0	100
2154	207	Kemano	139735	21	13	0	0	0	100	0	0	8	92
2154	208	Ootsa	36795	4	5	0	75	0	25	0	0	20	80
2154	209	Tahtsa	71941	9	13	0	0	11	89	0	4	27	69
2154	213	Lucas	44433	9	3	0	0	0	100	0	0	0	100
2154	217	Hirsch	66585	16	8	19	0	0	81	13	0	0	88
2154	218	LowerSkeena	152407	32	19	16	3	25	56	3	5	5	87
2154	219	KispioxNorth	89889	11	16	0	0	0	100	0	0	0	100
2154	220	Kiteen	86270	14	13	0	0	0	100	0	0	4	96
2154	221	Skeena	87891	14	16	0	0	0	100	0	0	0	100
2164	1	Tintina	87550	9	15	0	0	11	89	0	3	17	80
2164	2	White	98639	12	11.500000	0	25	0	75	0	4	26	70
2164	3	Olh	23668	3	4	0	0	0	100	0	0	0	100
2164	4	Stagoo	38816	7	5	0	0	0	100	0	0	10	90
2164	5	Nass	9696	0	2.500000	0	0	0	0	0	0	0	100
2164	6	Ishkheenickh	58097	6	8	0	0	0	100	0	0	19	81
2164	7	Fulton	98893	16	12.500000	13	0	0	88	4	0	0	96
2164	8	Kwinamass	33440	3	7.500000	0	0	0	100	0	0	0	100
2164	10	Telkwa	124472	24	14.500000	0	0	17	83	10	3	3	83
2164	11	Clore	96540	15	14.500000	0	0	0	100	0	0	17	83
2164	12	Kitimat	98134	14	13	0	7	7	86	0	12	8	81
2164	13	Khtada	40545	3	9	0	0	0	100	0	0	22	78
2164	14	Scotia	32164	2	7	0	0	0	100	0	7	21	71
2164	15	FrancoisWest	94380	15	12	7	0	13	80	17	0	4	79
2164	17	Falls	61434	9	5	0	0	0	100	0	0	0	100
2164	18	Cheslatta	121548	19	13	0	5	21	74	0	0	15	85
2164	21	Intata	28915	2	2	0	50	50	0	0	0	0	100
2164	25	Sustut	135639	21	13.500000	0	5	24	71	7	4	4	85
2164	26	Halett	8650	0	1.500000	0	0	0	0	0	0	33	67
2164	27	KispioxSouth	116153	13	14	0	8	31	62	7	4	0	89
2164	28	Torkelson	47887	5	9	0	0	0	100	0	0	0	100
2164	29	Beaver	139085	15	19	0	0	7	93	0	0	13	87
2164	30	NelsonFiddler	122896	16	20	0	0	0	100	3	0	13	85
2164	31	Copper	93435	15	14.500000	0	0	0	100	3	0	0	97
2164	32	Oweegee	91625	18	10.500000	0	0	22	78	0	0	14	86
2164	33	TaylorDamdochax	237399	52	26	0	0	0	100	0	2	0	98
2164	34	Granisle	19089	1	4	0	0	0	100	0	0	13	88
2164	35	Fleming	607	0	0	0	0	0	0	0	0	0	0
2164	36	Exchamsiks	51151	9	9	0	0	0	100	0	0	11	89
2164	37	Quottoon	38310	4	4.500000	0	0	0	100	0	0	0	100
2164	38	Bulkley	144428	19	26	16	26	32	26	21	10	13	56
2164	39	Taltapin	82419	12	11.500000	0	0	0	100	0	0	17	83
2164	40	BurnsLakeWest	69687	4	10.500000	75	25	0	0	19	10	29	43
2164	41	GitnadoixRiverRA	61564	11	10	0	0	0	100	0	0	15	85
2164	42	Wedeene	61056	7	8.500000	43	14	0	43	18	0	6	76
2164	44	Kitkiata	38762	4	6	0	0	0	100	0	0	0	100
2164	52	Asitka	83273	11	7.500000	0	0	0	100	0	0	0	100
2164	53	Lake	3159	0	0	0	0	0	0	0	0	0	0
2164	56	BelleBay	33700	0	3	0	0	0	0	0	0	0	100
2164	57	Madely	111821	14	14.500000	0	7	0	93	0	10	7	83
2164	58	Corya	22854	0	3	0	0	0	0	17	0	0	83
2164	59	Reiseter	72847	11	12	0	0	0	100	17	0	0	83
2164	61	CambriaIcefield	47407	3	11	0	0	0	100	0	9	32	59
2164	62	Somerville	36598	3	6	0	0	0	100	0	0	0	100
2164	63	Union	23917	0	2.500000	0	0	0	0	0	0	0	100
2164	64	Tuck	21441	2	3	0	0	0	100	0	0	33	67
2164	65	Khyex	53936	10	10.500000	0	0	20	80	0	0	10	90
2164	66	Lakelse	42122	4	11	0	0	25	75	9	18	9	64
2164	67	Thautil	54793	4	8	0	0	0	100	0	0	0	100
2164	68	Burnie	43471	3	12	0	0	0	100	0	0	0	100
2164	69	Nadina	114884	24	15	0	0	0	100	0	0	0	100
2164	70	Gilttoyees	30468	2	7	0	0	0	100	0	0	7	93
2164	71	TweedsmuirNorth	92	0	0	0	0	0	0	0	0	0	0
2164	77	Duti	184974	37	10	0	5	0	95	0	15	0	85
2164	78	Kluatantan	44949	6	4.500000	0	0	0	100	0	0	0	100
2164	81	Sutherland	36306	1	2	0	0	0	100	0	0	0	100
2164	84	Sallysout	122202	23	16	0	0	0	100	0	0	0	100
2164	85	Blunt	35584	4	8	0	0	0	100	0	0	6	94
2164	86	Nilkitkwa	57296	13	8	0	0	0	100	0	0	0	100
2164	87	WestBabine	224997	39	18	0	0	0	100	0	0	0	100
2164	89	Marmot	44790	3	5	0	0	0	100	0	0	10	90
2164	90	ObservatoryWest	16038	0	2	0	0	0	0	0	0	0	100
2164	91	GreenvilleKalum	12141	0	2	0	0	0	0	0	0	0	100
2164	92	Greenville	10142	0	3	0	0	0	0	0	0	0	100
2164	93	Ksedin	32512	7	8	0	0	0	100	0	0	6	94
2164	94	Kalum	35000	3	8	33	0	33	33	19	0	13	69
2164	95	Valley	112879	17	13.500000	41	12	6	41	7	7	7	78
2164	96	BabineEast	53603	6	5.500000	0	0	0	100	0	0	9	91
2164	97	HoustonTommy	52571	5	8	0	20	0	80	6	6	13	75
2164	98	Kaien	41720	2	5	0	0	100	0	0	10	30	60
2164	99	Gosnel	53461	7	11	0	0	0	100	0	0	0	100
2164	100	Parrott	46774	10	11	0	0	0	100	0	0	14	86
2164	101	Brown	28429	3	5	0	0	0	100	0	0	0	100
2164	102	Kidprice	100795	12	12	0	0	0	100	0	0	4	96
2164	103	Johnston	46691	3	9	0	0	0	100	0	0	0	100
2164	104	Nanika	37431	7	7.500000	0	0	0	100	0	7	33	60
2164	105	Crab	24851	1	2.500000	0	0	0	100	0	0	0	100
2164	106	Triotsa	58116	10	5	0	10	0	90	0	10	0	90
2164	109	Mosque	100812	17	8.500000	0	0	0	100	6	18	0	76
2164	110	Slamgeesh	56917	5	10	0	0	0	100	5	0	0	95
2164	115	Gitsegukla	70237	8	10	0	0	0	100	0	10	0	90
2164	116	Babine	141241	20	13.500000	0	0	10	90	0	0	4	96
2164	117	Suskwa	86205	17	12	0	0	29	71	0	0	17	83
2164	118	Bowser	129180	17	13.500000	0	6	18	76	0	4	22	74
2164	119	Iknouk	33088	4	7.500000	0	0	0	100	0	0	7	93
2164	120	BabineWest	69606	11	9.500000	0	0	9	91	5	0	5	89
2164	121	Buck	76917	12	11	25	0	0	75	9	5	9	77
2164	122	Dasque	15547	0	3	0	0	0	0	0	0	17	83
2164	123	SkeenIslands	10488	0	2.500000	0	0	0	0	0	0	40	60
2164	124	Sibola	63684	9	8	0	0	0	100	0	13	13	75
2164	125	Kowesas	13905	0	1	0	0	0	0	0	0	50	50
2164	128	Johanson	96183	12	7	0	0	0	100	0	0	0	100
2164	130	Endako	32994	2	6.500000	50	0	50	0	0	23	0	77
2164	131	Nithi	37621	3	5.500000	0	0	0	100	0	9	0	91
2164	136	Cranberry	211769	44	22	0	0	5	95	2	2	5	91
2164	137	BrownBear	75584	9	10.500000	0	0	0	100	0	5	0	95
2164	138	HaroldPrice	36821	2	7	0	0	0	100	0	0	0	100
2164	139	Kitseguecla	9645	0	3	0	0	0	0	0	0	0	100
2164	140	MiddleIskutRiver	24535	1	1.500000	0	0	0	100	0	0	0	100
2164	142	Kitsault	67952	7	11.500000	0	0	29	71	0	0	13	87
2164	143	TroutCreek	24726	1	4.500000	0	0	0	100	22	0	11	67
2164	144	KhutzeymateenPark	40106	4	8	0	0	0	100	0	0	13	88
2164	145	Exstew	52934	5	10	0	0	0	100	0	0	25	75
2164	146	Owen	48189	2	9.500000	0	0	0	100	5	5	5	84
2164	147	Kumealon	48258	4	9	0	0	0	100	0	0	0	100
2164	148	BigFalls	33068	2	7	0	0	0	100	0	0	0	100
2164	149	Dala	77327	11	10	0	0	0	100	0	0	0	100
2164	151	Whitesail	59455	10	5.500000	0	10	40	50	0	9	36	55
2164	152	Horetzky	21721	1	5	0	0	100	0	0	0	40	60
2164	153	Hartley	58070	4	3	0	0	0	100	0	0	0	100
2164	162	NassRiverKalum	51139	1	13.500000	0	0	0	100	0	0	22	78
2164	163	SkeenaRiverKalum	75496	3	15.500000	67	0	33	0	23	3	23	52
2164	164	Squingula	80620	14	10.500000	0	0	0	100	0	0	5	95
2164	165	UpperSkeena	53385	5	10	0	0	0	100	0	0	0	100
2164	167	Muskaboo	218937	45	18	0	0	0	100	0	0	3	97
2164	168	Bear	73805	6	7.500000	0	0	17	83	0	7	53	40
2164	169	Kinskuch	54178	6	9	0	0	0	100	0	0	0	100
2164	170	Tchitin	29568	4	8	0	0	0	100	0	0	6	94
2164	171	Kwinamuck	56379	5	7	0	0	0	100	0	7	14	79
2164	172	TochchaNatowite	452	0	0	0	0	0	0	0	0	0	0
2164	173	Chambers	41527	5	4	0	0	60	40	0	0	0	100
2164	174	Topley	31709	3	5.500000	0	0	0	100	0	0	0	100
2164	175	DeepCreek	24320	0	3	0	0	0	0	0	17	17	67
2164	176	Kasiks	23911	0	3	0	0	0	0	0	0	33	67
2164	177	BurnsLakeEast	97021	12	11.500000	33	17	17	33	4	9	13	74
2164	179	Sparkling	36699	2	7	0	0	0	100	0	0	0	100
2164	181	KitlopeHeritageConservancy	1943	0	0	0	0	0	0	0	0	0	0
2164	183	Spatsizi	79022	9	7.500000	0	0	0	100	0	0	0	100
2164	184	Birdflat	76278	13	8.500000	0	0	0	100	0	0	0	100
2164	187	Whitefish	15048	0	1	0	0	0	0	0	0	0	100
2164	188	KleanzaTreasure	126783	25	13.500000	0	0	8	92	4	4	30	63
2164	189	MiddleSkeenaSouth	101914	13	16	15	0	0	85	6	0	6	88
2164	190	MiddleSkeenaNorth	163030	30	21	0	0	0	100	0	0	0	100
2164	192	Craven	96207	13	8.500000	0	0	0	100	0	0	12	88
2164	193	Wildfire	161645	25	24.500000	0	4	8	88	0	2	16	82
2164	194	Kshwan	49536	5	11	0	20	0	80	0	9	23	68
2164	195	Anyox	31096	2	2.500000	0	0	0	100	0	0	0	100
2164	196	Tseaux	102814	15	15	0	0	33	67	0	3	13	83
2164	197	Morrison	84922	11	6	0	18	0	82	0	0	17	83
2164	198	ObservatoryEast	13804	0	1.500000	0	0	0	0	0	0	0	100
2164	199	NorthBabine	69065	6	4.500000	0	0	33	67	11	0	0	89
2164	201	Chapman	41304	4	8	0	0	0	100	0	0	0	100
2164	202	HotSprings	16162	0	3	0	0	0	0	33	17	0	50
2164	203	MoriceLake	92212	11	13	0	0	0	100	0	0	4	96
2164	204	JesseBish	41915	4	5.500000	0	0	0	100	9	0	0	91
2164	205	FrancoisEast	91544	9	14.500000	0	0	11	89	7	0	7	86
2164	206	Foch	26039	2	3.500000	0	0	0	100	0	0	0	100
2164	207	Kemano	139735	21	13	0	0	0	100	0	0	8	92
2164	208	Ootsa	36795	4	5	0	75	0	25	0	0	20	80
2164	209	Tahtsa	71941	9	13	0	0	0	100	0	4	23	73
2164	213	Lucas	44433	9	3	0	0	0	100	0	0	0	100
2164	217	Hirsch	66585	15	8	13	13	7	67	13	0	0	88
2164	218	LowerSkeena	152407	31	19	16	3	23	58	3	5	11	82
2164	219	KispioxNorth	89889	11	16	0	0	0	100	0	3	0	97
2164	220	Kiteen	86270	14	13	0	0	0	100	0	0	12	88
2164	221	Skeena	87891	14	16	0	0	0	100	0	0	0	100
2174	1	Tintina	87550	9	14	0	11	0	89	0	7	11	82
2174	2	White	98639	12	11.500000	0	25	0	75	0	0	26	74
2174	3	Olh	23668	3	4	0	0	0	100	0	0	0	100
2174	4	Stagoo	38816	7	5	0	0	0	100	0	0	0	100
2174	5	Nass	9696	0	2.500000	0	0	0	0	0	0	0	100
2174	6	Ishkheenickh	58097	6	8	0	0	0	100	0	0	19	81
2174	7	Fulton	98893	16	12.500000	13	0	0	88	4	0	4	92
2174	8	Kwinamass	33440	3	7.500000	0	0	0	100	0	0	0	100
2174	10	Telkwa	124472	24	14	0	4	33	63	7	4	7	82
2174	11	Clore	96540	15	14.500000	0	0	0	100	0	0	14	86
2174	12	Kitimat	98134	14	12.500000	0	7	7	86	4	4	8	84
2174	13	Khtada	40545	3	9	0	0	0	100	0	6	17	78
2174	14	Scotia	32164	2	7	0	0	0	100	0	7	21	71
2174	15	FrancoisWest	94380	16	12	6	0	13	81	17	0	8	75
2174	17	Falls	61434	9	5	0	0	0	100	0	0	0	100
2174	18	Cheslatta	121548	19	13	0	5	21	74	0	0	15	85
2174	21	Intata	28915	2	2	0	0	100	0	0	0	0	100
2174	25	Sustut	135639	22	14	5	14	14	68	14	0	4	82
2174	26	Halett	8650	0	1.500000	0	0	0	0	0	0	33	67
2174	27	KispioxSouth	116153	12	12.500000	17	8	17	58	4	0	12	84
2174	28	Torkelson	47887	5	9	0	0	0	100	0	0	0	100
2174	29	Beaver	139085	15	19	0	0	20	80	0	0	16	84
2174	30	NelsonFiddler	122896	16	20	0	0	0	100	3	0	15	83
2174	31	Copper	93435	15	15	0	0	0	100	7	0	0	93
2174	32	Oweegee	91625	18	10.500000	0	0	22	78	0	0	14	86
2174	33	TaylorDamdochax	237399	52	26	0	0	0	100	2	0	0	98
2174	34	Granisle	19089	1	4	0	0	0	100	0	0	13	88
2174	35	Fleming	607	0	0	0	0	0	0	0	0	0	0
2174	36	Exchamsiks	51151	9	9	0	0	0	100	0	0	11	89
2174	37	Quottoon	38310	4	4.500000	0	0	0	100	0	0	0	100
2174	38	Bulkley	144428	19	25.500000	21	11	42	26	20	14	16	51
2174	39	Taltapin	82419	12	11.500000	0	0	0	100	0	4	13	83
2174	40	BurnsLakeWest	69687	3	10.500000	67	33	0	0	19	14	29	38
2174	41	GitnadoixRiverRA	61564	11	10	0	0	0	100	0	0	15	85
2174	42	Wedeene	61056	6	8	33	17	0	50	13	6	13	69
2174	44	Kitkiata	38762	4	6	0	0	0	100	0	0	0	100
2174	52	Asitka	83273	11	7.500000	0	0	0	100	0	0	0	100
2174	53	Lake	3159	0	0	0	0	0	0	0	0	0	0
2174	56	BelleBay	33700	0	3	0	0	0	0	0	0	0	100
2174	57	Madely	111821	14	14.500000	7	0	7	86	0	7	10	83
2174	58	Corya	22854	0	3	0	0	0	0	17	0	0	83
2174	59	Reiseter	72847	11	12	0	0	0	100	17	0	8	75
2174	61	CambriaIcefield	47407	3	11	0	0	0	100	0	9	32	59
2174	62	Somerville	36598	3	6	0	0	0	100	0	0	0	100
2174	63	Union	23917	0	2.500000	0	0	0	0	0	0	0	100
2174	64	Tuck	21441	2	3	0	0	0	100	0	0	33	67
2174	65	Khyex	53936	10	10.500000	0	0	20	80	0	0	10	90
2174	66	Lakelse	42122	4	9.500000	0	0	50	50	11	5	11	74
2174	67	Thautil	54793	4	8	0	0	0	100	0	0	0	100
2174	68	Burnie	43471	3	12	0	0	0	100	0	0	0	100
